episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,latency_sensitive,0,20-200,10497,415.9,3175.2,0.0,0.9,0.675,,,,,
1,latency_sensitive,0,20-200,10887,428.8333333333333,2339.1,0.0,0.8666710232794748,0.3611111111111111,,,,,
2,latency_sensitive,0,20-200,10815,299.5,2000.9,0.0,0.837793775575475,0.5555555555555556,,,,,
3,latency_sensitive,0,20-200,10093,435.36,3330.5999999999995,0.0005501127840640644,0.8099376188753037,0.46,,,,,
4,latency_sensitive,0,20-200,9459,423.29787234042556,2310.25,0.00040525988636848825,0.772875023859198,0.6170212765957447,,,,,
5,latency_sensitive,0,20-200,11444,349.93333333333334,3045.6499999999996,0.0004612601478584111,0.7396859502968998,0.5777777777777777,,,,,
6,latency_sensitive,0,20-200,10633,421.3636363636364,4130.25,0.0005033297638874501,0.7093380317395046,0.4909090909090909,,,,,
7,latency_sensitive,0,20-200,12043,391.5,2052.2,0.0005533703952096403,0.6740536545223239,0.5,,,,,
8,latency_sensitive,0,20-200,9898,422.0625,2777.05,0.0003893115305497001,0.6592546650323442,0.3541666666666667,,,,,
9,latency_sensitive,0,20-200,10284,404.06976744186045,3074.2499999999995,0.0004840480008472999,0.6307012061769147,0.3953488372093023,,,,,
10,latency_sensitive,0,20-200,11173,406.6578947368421,2816.3500000000004,0.0005287673363151649,0.6062602996225298,0.34210526315789475,,,,,
11,latency_sensitive,0,20-200,9171,449.74545454545455,3533.2000000000003,0.0005180344451218843,0.5855189889506255,0.5454545454545454,,,,,
12,latency_sensitive,0,20-200,10464,400.02,3240.9499999999994,0.0004755813182176401,0.5568607694888329,0.62,,,,,
13,latency_sensitive,0,20-200,10549,447.0,3378.9,0.00039131723072690267,0.5321408780628515,0.43478260869565216,,,,,
14,latency_sensitive,0,20-200,9666,443.9074074074074,3488.4500000000003,0.0004269887091747175,0.5104647702374998,0.5,,,,,
15,latency_sensitive,0,20-200,10067,392.8048780487805,2648.75,0.000409375245605285,0.4862591072359809,0.4146341463414634,,,,,
16,latency_sensitive,0,20-200,10200,367.24074074074076,3135.4500000000003,0.0005653578361185888,0.4687341993301151,0.42592592592592593,,,,,
17,latency_sensitive,0,20-200,10097,485.5609756097561,2768.5999999999995,0.0004323778848629445,0.44672222453567484,0.3902439024390244,,,,,
18,latency_sensitive,0,20-200,9551,519.0697674418604,2958.0,0.00043922229087911546,0.4307855476070321,0.3023255813953488,,,,,
19,latency_sensitive,0,20-200,10710,429.48936170212767,3449.7,0.00041969244678815204,0.41475881322568764,0.5319148936170213,,,,,
20,latency_sensitive,0,20-200,9917,382.77272727272725,3135.9,0.00043156072691393393,0.3980117868586485,0.6363636363636364,,,,,
21,latency_sensitive,0,20-200,9658,439.8125,3281.45,0.000439714640378952,0.3830312566816501,0.4583333333333333,,,,,
22,latency_sensitive,0,20-200,10084,403.8867924528302,3577.7,0.00045757953193970025,0.3674233428961618,0.41509433962264153,,,,,
23,latency_sensitive,0,20-200,10901,436.609756097561,3002.95,0.00039207874215207994,0.3510379538980347,0.36585365853658536,,,,,
24,latency_sensitive,0,20-200,9490,409.8909090909091,3634.8,0.00044184376019984484,0.33894499737121625,0.4,,,,,
25,latency_sensitive,0,20-200,10741,358.26666666666665,3469.8999999999996,0.0004181144176982343,0.32348214858731467,0.4666666666666667,,,,,
26,latency_sensitive,0,20-200,10237,390.79545454545456,2744.25,0.0004180568697241445,0.3114482453757784,0.5681818181818182,,,,,
27,latency_sensitive,0,20-200,10097,462.77272727272725,2731.9,0.0004281868556669603,0.3001939330867353,0.4772727272727273,,,,,
28,latency_sensitive,0,20-200,10088,523.2903225806451,1868.9,0.00040921060523639124,0.2894240744030981,0.5483870967741935,,,,,
29,latency_sensitive,0,20-200,10812,395.96774193548384,2306.25,0.0002759577085574468,0.28211579174014056,0.5806451612903226,,,,,
30,latency_sensitive,0,20-200,9766,400.4468085106383,2892.9500000000003,0.00042661789727086824,0.2750305902172683,0.46808510638297873,,,,,
31,latency_sensitive,0,20-200,10008,472.38461538461536,2617.8,0.00045327062252908945,0.2646988501986187,0.4807692307692308,,,,,
32,latency_sensitive,0,20-200,9624,485.6,3061.4,0.0004272768273949623,0.253819816171526,0.4444444444444444,,,,,
33,latency_sensitive,0,20-200,11453,349.64102564102564,2993.2000000000003,0.0003587089983435969,0.24485123100766415,0.5128205128205128,,,,,
34,latency_sensitive,0,20-200,9520,451.6730769230769,3533.6499999999996,0.0003572377027012408,0.23739830959966352,0.4807692307692308,,,,,
35,latency_sensitive,0,20-200,11124,380.4848484848485,1872.1999999999998,0.00037575274473056197,0.2279026249005216,0.5454545454545454,,,,,
